"path","total_conversions","total_null"
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>competitors2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>generics3>display3>competitors3>Email3>display3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Mailer2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2",1,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>Mailer2>Email2>display2>generics2>Email2>competitors2>Email2>display2>Email2>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Email3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer1>Email1>display1>Email1>display1>Email1>Mailer1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>display2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3>Mailer3>Email3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Post Card1>Email1>display1>social organic1>display1>Email1>display1>Email1>Post Card1>display1>Email1>display1>Email1>display1>Mailer2>Email2>display2>Email2>social organic2>Email2>Mailer2>Email2>display2>social organic2>Email2>display2>Email2>display2>social paid2>Email2>Mailer2>Email2>display2>Mailer2>display2>Email2>display2>social organic2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>Mailer3>Email3>display3>Email3>display3>Email3>social organic3>display3>Email3>display3>Email3>Mailer3>social organic3>Email3>social paid3>Email3>display3>Email3>social organic3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>competitors2>Email2>display2>Email2>Email3>display3>Email3",2,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",1,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",2,3
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>display2>Mailer2>Email2>generics2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2",2,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3",1,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2",2,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer1>display1>Mailer1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>display2>Mailer2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>generics2>display2>generics2>display2>generics2>display2>display3>Email3>display3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>social organic3>Email3>display3>Email3>display3>Email3",1,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>Email3>display3>Email3>display3",1,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>generics2>Email2>display2>Email2>competitors2>Email2>Email3>display3",2,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2",0,4
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2",1,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,3
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Email3>display3>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>generics2>Email2>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,4
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>display3>Email3",1,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,0
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Post Card1>Email1>display1>Email1>display1>Post Card1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Email3>display3>Mailer3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Mailer3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>social paid3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email1>Post Card1>Email1>Post Card1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email2",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Mailer2>display2>Email3>display3>Email3>display3>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Email2>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>display1>generics1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display1>social organic1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Email3>display3>Email3>display3>Email3",1,0
"display1>Email1>display1>Email1>display1>Email1>display2",1,2
"display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"display1>Email1>display1>Email1>display1>Email1>display2>Mailer2>display2>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3>Email3",1,0
"display1>Email1>display1>Email1>display1>Email1>display2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Mailer2>display2>Mailer2>Email2>Mailer2>Email2>display2>display3>Mailer3>Email3>display3>Email3>display3>Mailer3>display3>Email3",0,1
"display1>Email1>display1>Email1>display1>Email1>Email2",0,8
"display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2",2,0
"display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2",0,1
"display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>generics2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,2
"display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Email3",0,1
